surah_number,surah_name_arabic,surah_name_english,ayah_number,global_ayah_number,text_arabic,juz,manzil,page,ruku,hizb_quarter,sajda
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",143,3075,"إِنِّی لَكُمۡ رَسُولٌ أَمِینࣱ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",144,3076,"فَٱتَّقُوا۟ ٱللَّهَ وَأَطِیعُونِ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",145,3077,"وَمَاۤ أَسۡـَٔلُكُمۡ عَلَیۡهِ مِنۡ أَجۡرٍۖ إِنۡ أَجۡرِیَ إِلَّا عَلَىٰ رَبِّ ٱلۡعَـٰلَمِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",146,3078,"أَتُتۡرَكُونَ فِی مَا هَـٰهُنَاۤ ءَامِنِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",147,3079,"فِی جَنَّـٰتࣲ وَعُیُونࣲ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",148,3080,"وَزُرُوعࣲ وَنَخۡلࣲ طَلۡعُهَا هَضِیمࣱ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",149,3081,"وَتَنۡحِتُونَ مِنَ ٱلۡجِبَالِ بُیُوتࣰا فَـٰرِهِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",150,3082,"فَٱتَّقُوا۟ ٱللَّهَ وَأَطِیعُونِ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",151,3083,"وَلَا تُطِیعُوۤا۟ أَمۡرَ ٱلۡمُسۡرِفِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",152,3084,"ٱلَّذِینَ یُفۡسِدُونَ فِی ٱلۡأَرۡضِ وَلَا یُصۡلِحُونَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",153,3085,"قَالُوۤا۟ إِنَّمَاۤ أَنتَ مِنَ ٱلۡمُسَحَّرِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",154,3086,"مَاۤ أَنتَ إِلَّا بَشَرࣱ مِّثۡلُنَا فَأۡتِ بِـَٔایَةٍ إِن كُنتَ مِنَ ٱلصَّـٰدِقِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",155,3087,"قَالَ هَـٰذِهِۦ نَاقَةࣱ لَّهَا شِرۡبࣱ وَلَكُمۡ شِرۡبُ یَوۡمࣲ مَّعۡلُومࣲ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",156,3088,"وَلَا تَمَسُّوهَا بِسُوۤءࣲ فَیَأۡخُذَكُمۡ عَذَابُ یَوۡمٍ عَظِیمࣲ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",157,3089,"فَعَقَرُوهَا فَأَصۡبَحُوا۟ نَـٰدِمِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",158,3090,"فَأَخَذَهُمُ ٱلۡعَذَابُۚ إِنَّ فِی ذَ ٰ⁠لِكَ لَـَٔایَةࣰۖ وَمَا كَانَ أَكۡثَرُهُم مُّؤۡمِنِینَ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",159,3091,"وَإِنَّ رَبَّكَ لَهُوَ ٱلۡعَزِیزُ ٱلرَّحِیمُ
",19,5,373,323,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",160,3092,"كَذَّبَتۡ قَوۡمُ لُوطٍ ٱلۡمُرۡسَلِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",161,3093,"إِذۡ قَالَ لَهُمۡ أَخُوهُمۡ لُوطٌ أَلَا تَتَّقُونَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",162,3094,"إِنِّی لَكُمۡ رَسُولٌ أَمِینࣱ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",163,3095,"فَٱتَّقُوا۟ ٱللَّهَ وَأَطِیعُونِ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",164,3096,"وَمَاۤ أَسۡـَٔلُكُمۡ عَلَیۡهِ مِنۡ أَجۡرٍۖ إِنۡ أَجۡرِیَ إِلَّا عَلَىٰ رَبِّ ٱلۡعَـٰلَمِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",165,3097,"أَتَأۡتُونَ ٱلذُّكۡرَانَ مِنَ ٱلۡعَـٰلَمِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",166,3098,"وَتَذَرُونَ مَا خَلَقَ لَكُمۡ رَبُّكُم مِّنۡ أَزۡوَ ٰ⁠جِكُمۚ بَلۡ أَنتُمۡ قَوۡمٌ عَادُونَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",167,3099,"قَالُوا۟ لَىِٕن لَّمۡ تَنتَهِ یَـٰلُوطُ لَتَكُونَنَّ مِنَ ٱلۡمُخۡرَجِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",168,3100,"قَالَ إِنِّی لِعَمَلِكُم مِّنَ ٱلۡقَالِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",169,3101,"رَبِّ نَجِّنِی وَأَهۡلِی مِمَّا یَعۡمَلُونَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",170,3102,"فَنَجَّیۡنَـٰهُ وَأَهۡلَهُۥۤ أَجۡمَعِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",171,3103,"إِلَّا عَجُوزࣰا فِی ٱلۡغَـٰبِرِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",172,3104,"ثُمَّ دَمَّرۡنَا ٱلۡـَٔاخَرِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",173,3105,"وَأَمۡطَرۡنَا عَلَیۡهِم مَّطَرࣰاۖ فَسَاۤءَ مَطَرُ ٱلۡمُنذَرِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",174,3106,"إِنَّ فِی ذَ ٰ⁠لِكَ لَـَٔایَةࣰۖ وَمَا كَانَ أَكۡثَرُهُم مُّؤۡمِنِینَ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",175,3107,"وَإِنَّ رَبَّكَ لَهُوَ ٱلۡعَزِیزُ ٱلرَّحِیمُ
",19,5,374,324,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",176,3108,"كَذَّبَ أَصۡحَـٰبُ لۡـَٔیۡكَةِ ٱلۡمُرۡسَلِینَ
",19,5,374,325,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",177,3109,"إِذۡ قَالَ لَهُمۡ شُعَیۡبٌ أَلَا تَتَّقُونَ
",19,5,374,325,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",178,3110,"إِنِّی لَكُمۡ رَسُولٌ أَمِینࣱ
",19,5,374,325,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",179,3111,"فَٱتَّقُوا۟ ٱللَّهَ وَأَطِیعُونِ
",19,5,374,325,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",180,3112,"وَمَاۤ أَسۡـَٔلُكُمۡ عَلَیۡهِ مِنۡ أَجۡرٍۖ إِنۡ أَجۡرِیَ إِلَّا عَلَىٰ رَبِّ ٱلۡعَـٰلَمِینَ
",19,5,374,325,149,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",181,3113,"۞ أَوۡفُوا۟ ٱلۡكَیۡلَ وَلَا تَكُونُوا۟ مِنَ ٱلۡمُخۡسِرِینَ
",19,5,374,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",182,3114,"وَزِنُوا۟ بِٱلۡقِسۡطَاسِ ٱلۡمُسۡتَقِیمِ
",19,5,374,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",183,3115,"وَلَا تَبۡخَسُوا۟ ٱلنَّاسَ أَشۡیَاۤءَهُمۡ وَلَا تَعۡثَوۡا۟ فِی ٱلۡأَرۡضِ مُفۡسِدِینَ
",19,5,374,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",184,3116,"وَٱتَّقُوا۟ ٱلَّذِی خَلَقَكُمۡ وَٱلۡجِبِلَّةَ ٱلۡأَوَّلِینَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",185,3117,"قَالُوۤا۟ إِنَّمَاۤ أَنتَ مِنَ ٱلۡمُسَحَّرِینَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",186,3118,"وَمَاۤ أَنتَ إِلَّا بَشَرࣱ مِّثۡلُنَا وَإِن نَّظُنُّكَ لَمِنَ ٱلۡكَـٰذِبِینَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",187,3119,"فَأَسۡقِطۡ عَلَیۡنَا كِسَفࣰا مِّنَ ٱلسَّمَاۤءِ إِن كُنتَ مِنَ ٱلصَّـٰدِقِینَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",188,3120,"قَالَ رَبِّیۤ أَعۡلَمُ بِمَا تَعۡمَلُونَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",189,3121,"فَكَذَّبُوهُ فَأَخَذَهُمۡ عَذَابُ یَوۡمِ ٱلظُّلَّةِۚ إِنَّهُۥ كَانَ عَذَابَ یَوۡمٍ عَظِیمٍ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",190,3122,"إِنَّ فِی ذَ ٰ⁠لِكَ لَـَٔایَةࣰۖ وَمَا كَانَ أَكۡثَرُهُم مُّؤۡمِنِینَ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",191,3123,"وَإِنَّ رَبَّكَ لَهُوَ ٱلۡعَزِیزُ ٱلرَّحِیمُ
",19,5,375,325,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",192,3124,"وَإِنَّهُۥ لَتَنزِیلُ رَبِّ ٱلۡعَـٰلَمِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",193,3125,"نَزَلَ بِهِ ٱلرُّوحُ ٱلۡأَمِینُ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",194,3126,"عَلَىٰ قَلۡبِكَ لِتَكُونَ مِنَ ٱلۡمُنذِرِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",195,3127,"بِلِسَانٍ عَرَبِیࣲّ مُّبِینࣲ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",196,3128,"وَإِنَّهُۥ لَفِی زُبُرِ ٱلۡأَوَّلِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",197,3129,"أَوَلَمۡ یَكُن لَّهُمۡ ءَایَةً أَن یَعۡلَمَهُۥ عُلَمَـٰۤؤُا۟ بَنِیۤ إِسۡرَ ٰ⁠ۤءِیلَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",198,3130,"وَلَوۡ نَزَّلۡنَـٰهُ عَلَىٰ بَعۡضِ ٱلۡأَعۡجَمِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",199,3131,"فَقَرَأَهُۥ عَلَیۡهِم مَّا كَانُوا۟ بِهِۦ مُؤۡمِنِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",200,3132,"كَذَ ٰ⁠لِكَ سَلَكۡنَـٰهُ فِی قُلُوبِ ٱلۡمُجۡرِمِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",201,3133,"لَا یُؤۡمِنُونَ بِهِۦ حَتَّىٰ یَرَوُا۟ ٱلۡعَذَابَ ٱلۡأَلِیمَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",202,3134,"فَیَأۡتِیَهُم بَغۡتَةࣰ وَهُمۡ لَا یَشۡعُرُونَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",203,3135,"فَیَقُولُوا۟ هَلۡ نَحۡنُ مُنظَرُونَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",204,3136,"أَفَبِعَذَابِنَا یَسۡتَعۡجِلُونَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",205,3137,"أَفَرَءَیۡتَ إِن مَّتَّعۡنَـٰهُمۡ سِنِینَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",206,3138,"ثُمَّ جَاۤءَهُم مَّا كَانُوا۟ یُوعَدُونَ
",19,5,375,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",207,3139,"مَاۤ أَغۡنَىٰ عَنۡهُم مَّا كَانُوا۟ یُمَتَّعُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",208,3140,"وَمَاۤ أَهۡلَكۡنَا مِن قَرۡیَةٍ إِلَّا لَهَا مُنذِرُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",209,3141,"ذِكۡرَىٰ وَمَا كُنَّا ظَـٰلِمِینَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",210,3142,"وَمَا تَنَزَّلَتۡ بِهِ ٱلشَّیَـٰطِینُ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",211,3143,"وَمَا یَنۢبَغِی لَهُمۡ وَمَا یَسۡتَطِیعُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",212,3144,"إِنَّهُمۡ عَنِ ٱلسَّمۡعِ لَمَعۡزُولُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",213,3145,"فَلَا تَدۡعُ مَعَ ٱللَّهِ إِلَـٰهًا ءَاخَرَ فَتَكُونَ مِنَ ٱلۡمُعَذَّبِینَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",214,3146,"وَأَنذِرۡ عَشِیرَتَكَ ٱلۡأَقۡرَبِینَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",215,3147,"وَٱخۡفِضۡ جَنَاحَكَ لِمَنِ ٱتَّبَعَكَ مِنَ ٱلۡمُؤۡمِنِینَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",216,3148,"فَإِنۡ عَصَوۡكَ فَقُلۡ إِنِّی بَرِیۤءࣱ مِّمَّا تَعۡمَلُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",217,3149,"وَتَوَكَّلۡ عَلَى ٱلۡعَزِیزِ ٱلرَّحِیمِ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",218,3150,"ٱلَّذِی یَرَىٰكَ حِینَ تَقُومُ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",219,3151,"وَتَقَلُّبَكَ فِی ٱلسَّـٰجِدِینَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",220,3152,"إِنَّهُۥ هُوَ ٱلسَّمِیعُ ٱلۡعَلِیمُ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",221,3153,"هَلۡ أُنَبِّئُكُمۡ عَلَىٰ مَن تَنَزَّلُ ٱلشَّیَـٰطِینُ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",222,3154,"تَنَزَّلُ عَلَىٰ كُلِّ أَفَّاكٍ أَثِیمࣲ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",223,3155,"یُلۡقُونَ ٱلسَّمۡعَ وَأَكۡثَرُهُمۡ كَـٰذِبُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",224,3156,"وَٱلشُّعَرَاۤءُ یَتَّبِعُهُمُ ٱلۡغَاوُۥنَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",225,3157,"أَلَمۡ تَرَ أَنَّهُمۡ فِی كُلِّ وَادࣲ یَهِیمُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",226,3158,"وَأَنَّهُمۡ یَقُولُونَ مَا لَا یَفۡعَلُونَ
",19,5,376,326,150,false
26,"سُورَةُ الشُّعَرَاءِ","Ash-Shu'araa",227,3159,"إِلَّا ٱلَّذِینَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ وَذَكَرُوا۟ ٱللَّهَ كَثِیرࣰا وَٱنتَصَرُوا۟ مِنۢ بَعۡدِ مَا ظُلِمُوا۟ۗ وَسَیَعۡلَمُ ٱلَّذِینَ ظَلَمُوۤا۟ أَیَّ مُنقَلَبࣲ یَنقَلِبُونَ
",19,5,376,326,150,false
27,"سُورَةُ النَّمۡلِ","An-Naml",1,3160,"بِسۡمِ ٱللَّهِ ٱلرَّحۡمَـٰنِ ٱلرَّحِیمِ طسۤۚ تِلۡكَ ءَایَـٰتُ ٱلۡقُرۡءَانِ وَكِتَابࣲ مُّبِینٍ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",2,3161,"هُدࣰى وَبُشۡرَىٰ لِلۡمُؤۡمِنِینَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",3,3162,"ٱلَّذِینَ یُقِیمُونَ ٱلصَّلَوٰةَ وَیُؤۡتُونَ ٱلزَّكَوٰةَ وَهُم بِٱلۡـَٔاخِرَةِ هُمۡ یُوقِنُونَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",4,3163,"إِنَّ ٱلَّذِینَ لَا یُؤۡمِنُونَ بِٱلۡـَٔاخِرَةِ زَیَّنَّا لَهُمۡ أَعۡمَـٰلَهُمۡ فَهُمۡ یَعۡمَهُونَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",5,3164,"أُو۟لَـٰۤىِٕكَ ٱلَّذِینَ لَهُمۡ سُوۤءُ ٱلۡعَذَابِ وَهُمۡ فِی ٱلۡـَٔاخِرَةِ هُمُ ٱلۡأَخۡسَرُونَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",6,3165,"وَإِنَّكَ لَتُلَقَّى ٱلۡقُرۡءَانَ مِن لَّدُنۡ حَكِیمٍ عَلِیمٍ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",7,3166,"إِذۡ قَالَ مُوسَىٰ لِأَهۡلِهِۦۤ إِنِّیۤ ءَانَسۡتُ نَارࣰا سَـَٔاتِیكُم مِّنۡهَا بِخَبَرٍ أَوۡ ءَاتِیكُم بِشِهَابࣲ قَبَسࣲ لَّعَلَّكُمۡ تَصۡطَلُونَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",8,3167,"فَلَمَّا جَاۤءَهَا نُودِیَ أَنۢ بُورِكَ مَن فِی ٱلنَّارِ وَمَنۡ حَوۡلَهَا وَسُبۡحَـٰنَ ٱللَّهِ رَبِّ ٱلۡعَـٰلَمِینَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",9,3168,"یَـٰمُوسَىٰۤ إِنَّهُۥۤ أَنَا ٱللَّهُ ٱلۡعَزِیزُ ٱلۡحَكِیمُ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",10,3169,"وَأَلۡقِ عَصَاكَۚ فَلَمَّا رَءَاهَا تَهۡتَزُّ كَأَنَّهَا جَاۤنࣱّ وَلَّىٰ مُدۡبِرࣰا وَلَمۡ یُعَقِّبۡۚ یَـٰمُوسَىٰ لَا تَخَفۡ إِنِّی لَا یَخَافُ لَدَیَّ ٱلۡمُرۡسَلُونَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",11,3170,"إِلَّا مَن ظَلَمَ ثُمَّ بَدَّلَ حُسۡنَۢا بَعۡدَ سُوۤءࣲ فَإِنِّی غَفُورࣱ رَّحِیمࣱ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",12,3171,"وَأَدۡخِلۡ یَدَكَ فِی جَیۡبِكَ تَخۡرُجۡ بَیۡضَاۤءَ مِنۡ غَیۡرِ سُوۤءࣲۖ فِی تِسۡعِ ءَایَـٰتٍ إِلَىٰ فِرۡعَوۡنَ وَقَوۡمِهِۦۤۚ إِنَّهُمۡ كَانُوا۟ قَوۡمࣰا فَـٰسِقِینَ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",13,3172,"فَلَمَّا جَاۤءَتۡهُمۡ ءَایَـٰتُنَا مُبۡصِرَةࣰ قَالُوا۟ هَـٰذَا سِحۡرࣱ مُّبِینࣱ
",19,5,377,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",14,3173,"وَجَحَدُوا۟ بِهَا وَٱسۡتَیۡقَنَتۡهَاۤ أَنفُسُهُمۡ ظُلۡمࣰا وَعُلُوࣰّاۚ فَٱنظُرۡ كَیۡفَ كَانَ عَـٰقِبَةُ ٱلۡمُفۡسِدِینَ
",19,5,378,327,151,false
27,"سُورَةُ النَّمۡلِ","An-Naml",15,3174,"وَلَقَدۡ ءَاتَیۡنَا دَاوُۥدَ وَسُلَیۡمَـٰنَ عِلۡمࣰاۖ وَقَالَا ٱلۡحَمۡدُ لِلَّهِ ٱلَّذِی فَضَّلَنَا عَلَىٰ كَثِیرࣲ مِّنۡ عِبَادِهِ ٱلۡمُؤۡمِنِینَ
",19,5,378,328,151,false
